state,next_state,earnings_velocity_5d,days_since_last_s0,earnings_ratio_to_mu,active_hours_today,trips_completed_today,cancellation_rate_7d,day_of_week,is_holiday,weather_severity,surge_active,rider_id
3,3,-0.31320978662430776,3,0.23397510051510892,2.614346043526843,8,0.535765297592479,4,0,0.23188072670531112,0,138
3,2,-0.09855746492800033,4,0.29789832652449044,0.41834749156118534,0,0.46893357594881163,5,0,0.2715985464154278,1,138
2,1,0.26205209538940183,5,0.5128099202159637,1.1769633493292062,3,0.2959897159852158,6,0,0.2007036472768101,1,138
1,2,0.4639592172596623,6,0.766772953651525,5.559156682388892,21,0.10441047314981455,0,0,0.4810840628202053,0,138
2,3,0.14118076608491864,7,0.5558744439258932,0.8068715594075426,1,0.27451741433332044,1,0,0.4799030774955384,1,138
3,1,-0.2540406245135815,8,0.21942552445301483,0.9557277666299884,3,0.4998011636974908,2,0,0.821965189990959,0,138
1,2,0.31089517081488827,9,0.7814514045690657,5.005289416908973,16,0.1687210672752585,3,0,0.3481593305118231,0,138
2,1,-0.06127679440624145,10,0.5059900549568511,4.763395939151383,10,0.26823677850288763,4,0,0.37007971727523736,1,138
1,1,0.18321692314159088,11,0.7491197994528608,7.054139351651336,24,0.13754750180591166,5,0,0.5057935859589656,0,138
1,1,0.21243755826028243,12,0.7748098037318196,4.731360790047316,18,0.13861873218911533,6,0,0.1700084607683596,0,138
1,1,0.16613202542857597,13,0.7722913428612984,5.595335975177069,18,0.18979442660151558,0,0,0.13553645459850733,0,138
1,0,0.049417391797670795,14,0.76614987291205,4.341939331847392,16,0.15269108548253085,1,0,0.1951136682477077,0,138
0,0,0.3006398133828764,15,1.0143119881658524,6.037152909728098,14,0.014504246006393724,2,0,0.4134389720097766,1,138
0,0,0.15636879274490256,0,0.9717053541696787,7.539386972915076,29,0.05112667148079091,3,0,0.24047531312688802,0,138
0,0,0.17494084384326702,0,1.0347945162114067,5.183454618402186,12,0.0439428218203184,4,0,0.12919978631378085,0,138
0,0,0.05525162239508885,0,0.967102237259146,5.156099983669083,14,0.003505011825215211,5,0,0.5192257399779304,0,138
0,2,0.09353116279648443,0,1.0443439565401111,3.2709115965459645,12,0.06500195152375714,6,0,0.03540665340188709,0,138
2,0,-0.5049591911247527,0,0.5014924193444862,1.1161969077904876,4,0.35368296158334034,0,1,0.19857849157063096,0,138
0,0,0.11558095153778492,1,1.0194686482427509,5.8847206167990675,22,0.04451806115495867,1,0,0.18509015064421086,1,138
0,0,0.0755358050928745,0,0.9889761606124547,5.412370951672064,21,0.11721496471974084,2,0,0.13389953921604253,0,138
0,0,0.09628080173237019,0,1.00055748613216,6.335654964013466,20,0.056459098308979744,3,0,0.4512757927336414,0,138
0,0,0.03606456467381669,0,0.9470322988482092,6.740345635497988,21,0.03659626429557325,4,0,0.5594002767896883,0,138
0,0,0.11633478869790559,0,1.0078401913339177,7.12828015347823,16,0.0409952215125697,5,0,0.6463057323489121,0,138
0,0,-0.004693411804996495,0,0.988081545228902,4.614523108077236,17,0.021634162378338047,6,0,0.5318103671767951,1,138
0,0,-0.041284909575468376,0,0.9452126268556602,6.914278941292525,25,0.0520186265214064,0,0,0.3983598814137444,1,138
0,0,-0.05637750879725467,0,0.9213673208825153,5.722504122645735,15,0.03216482950555667,1,0,0.44473094669423363,1,138
0,0,0.027976306792306893,0,0.9898831034221478,6.519191037748556,17,0.06211487267849086,2,0,0.17262443797607316,0,138
0,0,-0.00524523554935985,0,0.9652317219952686,4.499352773118504,10,0.036310100550140056,3,0,0.0,1,138
0,1,0.0017865328403451342,0,0.9637417965172439,5.185757161639732,18,0.08155529191509464,4,0,0.5082282120509645,0,138
1,0,-0.19252593374394955,0,0.7645613801906177,5.782885091823443,13,0.14852650645514995,5,0,0.19507468090997998,1,138
0,0,0.06153284512177404,1,0.9824899097233327,7.046036022086323,19,0.021107231735450385,6,0,0.0015489246243900467,0,138
0,0,0.06337013928313251,0,0.9965517216528547,8.308475535039985,27,0.038001039033891765,0,0,0.016882281567865975,1,138
0,0,0.048393497817883935,0,0.9829088038337475,5.651638597701302,18,0.11223610012998869,1,0,0.040829465332944626,0,138
0,0,0.021363419442944953,0,0.9594141418265043,6.5218762698542285,20,0.09593957469760071,2,0,0.26278326791586437,0,138
0,2,0.018779671737238823,0,0.9559648631826502,4.168900273922817,11,0.043733290197382514,3,0,0.0,0,138
2,1,-0.4702247287726631,0,0.5052411592711546,3.259479186309041,12,0.2719682798320555,4,0,0.2548478239617054,1,138
1,0,-0.09417227689013508,1,0.7858438610632472,4.507087540503372,11,0.17822170589076067,5,0,0.0,0,138
0,1,0.17418259670862524,2,1.012057162544086,5.2782988099437524,16,0.030950598992932708,6,0,0.26114978861869886,1,138
1,0,-0.05895413903380675,0,0.7847500985437217,6.484139965119602,19,0.1603098718185661,0,0,0.22587508429237763,1,138
0,2,0.2022562659416014,1,1.0110276948625734,6.444235502446246,12,0.07466075700027323,1,0,0.0,0,138
2,0,-0.30833338068422067,0,0.5114506145727358,3.3545262627794568,9,0.2832665199934514,2,0,0.07609718539334775,0,138
0,0,0.20849199870556823,1,1.0295178850228408,7.017050585283875,27,0.03153878074926699,3,0,0.34670815681270545,0,138
0,0,0.11048480517965453,0,0.9802454962888459,5.052705188310363,11,0.06191330038167369,4,0,0.0,0,138
0,0,0.16350404262126317,0,1.0269024004794067,5.015408858077292,18,0.003929251944214174,5,0,0.5958710944437248,1,138
0,0,0.10227346788728509,0,1.0141022861325657,7.365394678903314,25,0.03033595639600756,6,0,0.15177183802361982,1,138
0,0,0.07786556713944226,0,0.9903093036387214,5.979855862908113,12,0.039391970777422104,0,0,0.4723394890000484,0,138
0,0,-0.06545914519744678,0,0.9345408548025532,7.239184306370756,15,0.0606673124928538,0,0,0.33837528427428587,0,139
0,0,-0.07142741696359134,0,0.9154807539969193,4.94322620527824,13,0.05954955533921369,1,0,0.1704337180893937,1,139
0,0,0.0655530434126822,0,1.035557365172577,3.720461833957702,7,0.03313340986155246,2,1,0.04389185292011499,0,139
0,0,0.12001845554248936,0,1.0971342503368993,6.9417443241095524,17,0.01880168881604823,3,0,0.0,1,139
0,0,-0.01717017241492136,0,0.9793724724468684,7.943932777064438,26,0.06571097479486303,4,0,0.39660542663051507,0,139
0,1,-0.012024263699413451,0,0.98039287565175,3.7724181063906164,10,0.06263976285829947,5,0,0.23051106524124876,0,139
1,2,-0.4490085567132559,0,0.552578986807747,1.1957048399419443,4,0.11493890444981561,6,0,0.5077005149375176,0,139
2,2,-0.3272826994915904,1,0.6017244905915777,2.4080210246704414,8,0.3391155223634167,0,0,0.32193316434642205,0,139
2,2,-0.017621100445152305,2,0.8246195147218162,0.8025463827147403,2,0.2539626693774427,1,0,0.3990049488633961,0,139
2,2,-0.2174954676107741,3,0.5702422004331779,2.5636185059110552,7,0.25949076592127546,2,0,0.5408555267650936,0,139
2,3,-0.2998783634563007,4,0.4060332501849132,2.8340104101894124,8,0.25453900981536587,3,0,0.22240831935300026,0,139
3,2,-0.17986410125918606,5,0.4111755872886603,0.17772109421611404,0,0.5026570760761023,4,0,0.5035053855289133,1,139
2,2,0.028303251690107056,6,0.5910622603341362,4.669481802715609,11,0.33980298924904706,5,0,0.16546009196846098,0,139
2,2,0.19684654825761982,7,0.7574731108501607,3.1070672277590514,10,0.26259967177645666,6,0,0.2924781538959843,0,139
2,1,-0.22412615387033974,8,0.32307112794786996,2.9830905078189867,10,0.2820884290119732,0,0,0.309094808322715,0,139
1,0,0.1637004594911417,9,0.6614635268122898,3.617849617363583,12,0.1589095227059806,1,0,0.37835394674236117,0,139
0,0,0.6641197219232642,10,1.2129688445698876,3.8363110442060067,12,0.10438225124022263,2,0,0.4898168286752447,0,139
0,0,0.3969563898285855,0,1.1061641639314543,5.349543717314294,13,0.04062801589920406,3,0,0.2540044399881415,0,139
0,1,0.09250767898372936,0,0.9047358338060619,3.6619849471596684,7,0.059300432043751634,4,0,0.31901097217534097,0,139
1,1,-0.2335846594508565,0,0.6080960399626563,3.618335580981271,11,0.15787255124370625,5,0,0.08175506703116506,1,139
1,2,-0.13077257675956278,1,0.7679131050569072,4.983646348004714,15,0.1709691308266932,6,0,0.051319053045593116,0,139
2,1,-0.5136005698904602,2,0.4063750275749333,2.5577950245574383,9,0.2827241983566034,0,0,0.2484377961417135,0,139
1,2,-0.3668804438113213,3,0.39177639025508143,3.1121560311628658,7,0.17930278385756832,1,0,0.07069120964100623,1,139
2,1,-0.19016321472426229,4,0.4256160646068657,1.5450324473076869,4,0.27652510307944744,2,0,0.5953339119451091,0,139
1,1,0.22343812474564506,5,0.7433934502369339,3.6646322365580266,11,0.16184626279613054,3,0,0.2420789501370288,1,139
1,1,0.09572197438900132,6,0.6427367819351457,5.661289890434086,12,0.1345502380934694,4,0,0.03117982235785266,0,139
1,1,0.023245693289933422,7,0.5452252362117255,2.0041232723042555,5,0.13597156714727124,5,0,0.4259645017323782,1,139
1,1,0.056559164240643,8,0.6063087488897935,2.9824124277323643,7,0.20712479586985028,6,0,0.37927293130142103,0,139
1,1,0.025386642067684595,9,0.6180426984437775,2.3519960622503087,7,0.15721757627929306,0,0,0.3337444652486017,1,139
1,1,0.2230620935701353,10,0.8542034767136105,4.4107264751958954,14,0.14192322387754042,1,0,0.5105992500812077,1,139
1,1,0.27860706208336194,11,0.9319104505221725,5.7055206075758536,11,0.14117502618216365,2,0,0.0,0,139
1,1,0.18105764767078159,12,0.8921957698269976,5.211096870767187,14,0.10378028578263568,3,0,0.04296184621117627,0,139
1,0,0.09490867897052369,13,0.8754409078497941,5.63633602292086,14,0.15796296138902746,4,0,0.16929515374863174,0,139
0,0,0.2885478352464481,14,1.1229064959177186,5.9279891136896845,15,0.09429985984907965,5,0,0.1979551930740367,1,139
0,0,0.12802880222386936,0,1.063360222389928,5.219468513345493,16,0.08352121806182408,6,0,0.3577745403057114,0,139
0,0,0.07158578799255877,0,1.0487485572938808,4.537554484731732,9,0.04622395671036613,0,0,0.3746923371161179,0,139
0,1,0.04759917805168645,0,1.0481295687073502,5.321935538446739,17,0.032168000859371604,1,0,0.6452902922969501,0,139
1,1,-0.2954331432665165,0,0.7362840071652177,5.214515231951155,16,0.1347311853966672,2,0,0.0,0,139
1,1,-0.12772312719020273,1,0.8761626431046162,5.358420242284879,15,0.16091078853521926,3,0,0.13845295805984828,0,139
1,0,-0.17837144704884422,2,0.7761655526833544,4.289617306808843,12,0.10467828196993173,4,0,0.3055753004885016,1,139
0,0,0.00036796469012378985,3,0.8974660304810077,5.549531825536309,12,0.041631668552144556,5,0,0.1090705808892205,0,139
0,0,0.1341031600941558,0,1.000944720522465,8.10993851725914,30,0.09732172013373946,6,0,0.5615937943969842,0,139
0,2,0.13602510071361995,0,0.9934296915049522,5.4495465491904005,12,0.023290788998349677,0,1,0.3576935127014012,0,139
2,3,-0.5394675161520011,0,0.36936621150727816,2.3427987142461983,7,0.3112527569829461,1,0,0.22187599006593056,1,139
3,3,-0.5375724257747448,1,0.26990201556506677,1.4991152981069495,5,0.49885438222618533,2,0,0.10580213128110169,0,139
3,2,-0.18825243977773665,2,0.5179692941384174,1.877270653947276,7,0.4915132787744616,3,0,0.44369319988483835,1,139
2,1,-0.10510124995581527,3,0.5252211366918207,1.976310749257876,6,0.27115368908109594,4,0,0.4013276412779009,0,139
1,2,-0.05284881035939287,4,0.4823288595221142,4.382712628677514,11,0.15936819477869998,5,1,0.2924330846700414,0,139
2,2,-0.028138504559017063,5,0.40481899892592244,1.8532191291152849,5,0.3009345211350354,6,0,0.3423735648852935,1,139
2,2,0.20678604633620312,6,0.6468341073048715,2.374434060252832,6,0.26193118901025375,0,0,0.08414575800857163,0,139
2,2,0.1177808865468688,7,0.633215365863498,0.3842556906963437,1,0.3108275314257378,1,0,0.39658932020696996,0,139
2,0,-0.08463296619425459,8,0.4538507274673907,0.0,0,0.32376267053366425,2,0,0.3662335652775231,0,139
0,1,0.6057817122755954,9,1.1299913240923547,4.724988314142717,12,0.07605617428896619,3,0,0.6126002713454131,0,139
1,1,0.2583499478655801,0,0.9120920525963876,4.199370539559845,8,0.1256865959259668,4,0,0.33050840029475986,0,139
1,0,-0.27422164024250806,1,0.48097507522239247,5.034173644886711,14,0.12000995259324447,5,1,0.029286499234987273,0,139
0,1,0.30285695087405895,2,1.0248818599224636,3.952111699672722,13,0.06251421272265598,6,1,0.5934731947135174,1,139
1,0,-0.055130722460202786,0,0.7452274853999951,4.4727590897159555,11,0.15847406685563248,0,0,0.5763959695355724,0,139
0,0,0.24009421910242856,1,1.0987277785491474,5.67721230829041,12,0.028444275306828498,1,0,0.6913911692609802,1,139
0,2,0.048307226328603736,0,0.9006880766666809,9.491292955508088,28,0.07535971227747708,2,0,0.09748548340017116,0,139
2,2,-0.3284510572221192,0,0.5216489979300166,3.0133567082904413,7,0.30181544227880497,3,0,0.2831486937422367,0,139
2,1,-0.24248917315210228,1,0.6157456665415584,4.545885927968305,9,0.3052643260009495,4,0,0.3194102876694296,0,139
1,1,-0.30772935906289356,2,0.4686782419545861,3.8515443257901607,11,0.18869714472432594,5,0,0.5363403515884668,0,139
1,2,-0.11040980416796209,3,0.6106879481604359,4.407485335050804,10,0.14434665208657466,6,0,0.0,1,139
2,3,0.1366499183591252,4,0.7601397046097809,0.6932806060004726,1,0.2886174079594563,0,0,0.4667773492648403,0,139
3,3,-0.4132550504523351,5,0.1821250613869404,0.0,0,0.4790009441460962,1,0,0.24880437770791308,0,139
3,1,-0.345228964189239,6,0.1822463603414213,1.3979624944529192,3,0.4535229056759672,2,0,0.407220282342726,1,139
1,0,0.2469358900099088,7,0.6877113533005417,1.5841970301924044,3,0.22624890849244567,3,0,0.47116759557210147,0,139
0,0,0.4537484129265984,8,0.9383304984864225,7.325228352693035,16,0.07262920046028848,4,0,0.41128168693306,0,139
0,0,0.3901359592458373,0,0.9402465548708587,7.804403243739825,20,0.05394165920481026,5,1,0.23662060815208016,0,139
0,0,0.2679760797499833,0,0.8541080454272202,5.370535507992739,19,0.06599583255320605,6,0,0.0834045037950567,1,139
0,0,0.26426432689453916,0,0.984792889379832,2.5270227317927763,6,0.0596270300251107,0,0,0.3229670465141291,0,139
0,1,-0.20576922510631057,0,0.6752686431866644,7.962128886991873,25,0.04746264610236484,1,0,0.2409737700326561,0,139
1,1,-0.2793027817282422,0,0.5992465445419575,5.747516039860391,13,0.1436556071330725,2,0,0.4990482784919761,1,139
1,2,0.026395424818414837,1,0.8371279602997211,4.248214960391498,9,0.16948660948036828,3,0,0.47355739087216353,0,139
2,2,-0.09655328500890625,2,0.6935555315581726,2.416169442163217,5,0.36403182627789255,4,0,0.4949306841737096,0,139
2,1,-0.38369299756806535,3,0.3743053162252042,4.775257059786313,9,0.3329553599997324,5,0,0.42900917103527025,1,139
1,2,0.18297720610486046,4,0.8188780052672044,5.857393314004189,12,0.15380756533800058,6,1,0.5175758489696638,1,139
2,2,-0.20014774336552915,5,0.46447492821292286,1.5729219854185992,4,0.32225884584431513,0,0,0.2003074718483701,1,139
2,3,-0.001484202210630614,6,0.6361841461020145,3.8024689130962184,8,0.3196667066934719,1,0,0.6142883038664391,0,139
3,3,-0.157533397233104,7,0.43994618823999976,1.1475077500337783,2,0.49773596214946436,2,0,0.1526188335095151,0,139
3,2,-0.15595150487916715,8,0.390806211930302,3.0598992575289437,11,0.5029837889851934,3,0,0.1857516458996858,0,139
2,2,-0.08346140531749396,9,0.46659649063299485,3.1744735570854807,11,0.29435417179081463,4,0,0.42270456922598265,1,139
2,2,-0.10670963098873049,10,0.37289196203491637,1.4818322589227337,5,0.3301507709656181,5,0,0.297008130704749,0,139
2,2,0.42101341754597993,11,0.8822984173340255,0.0,0,0.30023039114548683,6,0,0.4125205933409197,0,139
2,1,0.010160137159999971,12,0.5206679911944476,5.562274748940819,13,0.2963023586829275,0,0,0.7492100890865837,0,139
1,1,0.01118345817430666,13,0.537835672799644,5.64405109883916,12,0.15667108710551308,1,0,0.5027396717996095,0,139
1,0,0.10655683218123213,14,0.6626149389804378,2.559757923269216,5,0.11785202408636841,2,0,0.6759907785539558,0,139
0,0,0.6155534197261937,15,1.210815216194888,5.8876369794113,21,0.041103105291222256,3,0,0.5052530389097222,0,139
0,0,0.1498722118211947,0,0.9127186591218833,6.458094187409364,16,0.05263601942445373,4,0,0.39063588537121374,0,139
0,0,0.45761783449865856,0,1.2265483301569187,6.7698320330638495,25,0.02583518446284401,5,0,0.23561541663100205,1,139
0,0,-0.05758903101409252,0,0.852517532436662,6.068668326700181,20,0.03035875979657432,6,0,0.20673629677565344,1,139
0,0,-0.2653918710604236,0,0.7076510643177343,3.9655046361537294,15,0.016270725371863873,0,0,0.24075129265610667,1,139
0,1,-0.03418762984535073,0,0.9478625306002665,5.076295804161525,14,0.0,1,0,0.46658752007292986,0,139
1,2,0.0061952442016518505,0,0.9356548675283448,5.931228285764137,19,0.20647787436923898,2,0,0.42290978354389386,1,139
2,1,-0.43875171154245335,1,0.49529515346553193,2.5417520813210963,8,0.3028829058404617,3,0,0.19426563265216945,0,139
1,0,-0.1726892217676258,2,0.6151070079020821,3.149256792641016,6,0.18196251134366498,4,0,0.2521122641840913,1,139
0,0,0.2157320480637469,3,0.9560461728265388,4.336951513879837,11,0.03165226779114057,5,1,0.41889714585500104,0,139
0,0,0.2812724790662615,0,1.0712656255308144,6.213733596513377,22,0.06435549183464832,6,0,0.008686679921458385,1,139
0,0,-0.1732651887861959,0,0.6414085766644666,4.860101627196373,12,0.0010183913594699126,0,0,0.0,0,139
0,0,-0.26542267556471794,0,0.4904018317131688,5.436189729451552,19,0.08460920704894578,1,1,0.6190416156288718,0,139
0,0,0.1450758430031749,0,0.899921685930589,7.3531228870381025,19,0.06309966655659537,2,0,0.24814727601325787,0,139
0,0,0.3404200762920052,0,1.1522288548251207,7.107467757111798,22,0.017808430243952664,3,0,0.28738398042407626,0,139
0,0,0.04377116846998785,0,0.8948164834028197,5.972690526768456,18,0.06098125179380358,4,0,0.347347854496398,0,139
0,0,0.17623905275068752,0,0.9919945392579205,3.727073037630777,8,0.04424214574150366,5,0,0.4893609607786026,0,139
0,3,0.14339975760835244,0,1.0292724366342763,6.624875981839473,20,0.073330346682519,6,0,0.23455981901201428,1,139
3,1,-0.8201502628854132,0,0.1734965371247321,1.188148550602948,3,0.4930940711290152,0,0,0.08702946042032453,0,139
1,0,-0.3975536263551375,1,0.45080814389383633,7.567697886391426,24,0.1856472437748834,1,0,0.35901239148311515,1,139
0,0,0.24269388503416234,2,0.9507715130968792,4.998734849232017,12,0.033556351729553575,2,0,0.1220158655035401,0,139
0,1,0.5488650600416212,0,1.26813369404315,7.351387227203747,17,0.08103172335592318,3,0,0.37562539076000234,0,139
1,0,0.20831489418007398,0,0.9828113591386488,2.933458354384233,11,0.19372690582278349,4,0,0.21100069854596906,0,139
0,2,0.2696480745567502,1,1.0348523240161995,8.6000873007732,30,0.0,5,0,0.13789341829944884,0,139
2,1,-0.6138136377933732,0,0.3236617690443696,5.243248228985017,18,0.23967649439585678,6,0,0.35975028167057915,0,139
1,2,0.03458906148274188,1,0.9466351933505914,3.5704698583534222,9,0.1465144979255863,0,0,0.23392589361600152,0,139
2,2,-0.3541812274145322,2,0.5570376405040597,1.1717080526752852,2,0.2897678992812469,1,0,0.0870899563085363,0,139
2,2,-0.030253709078907343,3,0.7387459481318664,3.8587813625163143,13,0.30823713813391157,2,0,0.5558669975986601,0,139
2,2,-0.288678383843603,4,0.4315081911658144,0.885519188172835,2,0.3181621419567201,3,0,0.3522057574534738,0,139
2,3,0.1307633539907278,5,0.7302811024300682,0.14709372827483502,0,0.35321556326251957,4,0,0.0,0,139
3,1,-0.3221507731638017,6,0.3586908419526782,0.0,0,0.5369192826741748,5,0,0.4331953621764312,0,139
1,0,0.07340588365826595,7,0.6366586284951633,5.381373862718937,15,0.14284801050315893,6,0,0.2883223884919398,0,139
0,1,0.46924733390208373,8,1.0484242763372018,6.372904250216233,15,0.0237647591676643,0,0,0.33788138065502504,0,139
0,0,-0.09383350786408218,0,0.9061664921359178,5.467005575956755,15,0.07270522382087173,0,0,0.24533736377038967,1,140
0,0,-0.052963590090099766,0,0.9282697083370839,5.297254172584132,13,0.031477175751116374,1,0,0.3406171011787238,1,140
0,0,-0.030739341619686833,0,0.9361478984749136,7.338815373858835,26,0.07581017811880306,2,0,0.3636512725023769,0,140
0,1,0.023744891845318805,0,0.9778617116349018,7.264751064505102,23,0.03782239616481191,3,0,0.09435380916960423,0,140
1,1,-0.01950419166018924,0,0.9301849704563743,2.408131011013647,7,0.10838074502513315,4,0,0.812286680868137,0,140
1,3,-0.16629657878699344,1,0.7694295774208448,3.234971952415953,9,0.15652992018629036,5,0,0.16955776137256406,1,140
3,0,-0.782970572595199,2,0.12540820066962483,0.6989250750571854,2,0.5510449909618529,6,0,0.06172761140322097,0,140
0,0,0.4608869428193265,3,1.2086934145506585,6.19283859158102,14,0.035235729402958826,0,1,0.2017881383532102,1,140
0,1,0.2853251790802289,0,1.0876407540267097,2.677898918666844,7,0.035691508946455494,1,0,0.1854396666585379,1,140
1,1,-0.0312378801940294,0,0.793033503230813,3.2556851101387076,7,0.17440525189283437,2,0,0.4745272273925916,0,140
1,0,-0.1949818157277987,1,0.6018592742519314,3.4241745048352277,9,0.1876001879899334,3,0,0.13198665217057895,0,140
0,0,0.30514692216143513,2,1.0684739515073827,5.898294721671012,21,0.015163308124177648,4,0,0.6089873416018792,0,140
0,1,0.11916685807593608,0,1.0711070375894352,4.841993057118303,11,0.05398773921734381,5,0,0.4801505036320656,0,140
1,1,-0.062368272115399415,0,0.8620546320058552,4.106059031835269,15,0.17142106828604992,6,0,0.323754776322898,1,140
1,0,-0.15356950236821976,1,0.7257361773488638,0.5560871703864307,1,0.14662289116068358,0,1,0.40644296364357185,0,140
0,0,0.3639765657426649,2,1.2298227802833586,6.97074407393868,16,0.08485313972020506,1,0,0.8505270524805522,0,140
0,0,0.0906889690553695,0,1.0821278848023486,6.317510041667365,21,0.10232989146682087,2,0,0.2571194813537089,0,140
0,0,0.12446872286165722,0,1.1186384252676296,5.790566422144797,17,0.034510193786159375,3,0,0.7021537058461644,0,140
0,0,-0.272886414934429,0,0.7307895650071821,6.428191898031496,21,0.11637602731435702,4,0,0.2601143961760572,0,140
0,0,0.13067426179601316,0,1.1080972283378896,8.274659162658583,26,0.02757735189807305,5,0,0.1004223845937805,1,140
0,0,-0.008467475198387975,0,1.0454277015412936,6.273037476067802,21,0.08550934453916317,6,0,0.2910504236500873,0,140
0,0,-0.10158844479390539,0,0.9154277161973633,6.644224122230439,15,0.059104874464674585,0,0,0.2897502517333794,1,140
0,0,-0.2000516360084963,0,0.7836244912617754,6.372998627034567,24,0.07805860116364802,1,0,0.5056014669588789,0,140
0,0,-0.12901814741458806,0,0.7876551930545126,6.612961738609523,14,0.03815041509297086,2,0,0.3693511919913832,0,140
0,0,0.044223857003300227,0,0.9722703230818671,5.388930593190857,11,0.06870185272027224,3,0,0.29416714221779694,0,140
0,0,0.1920426351657053,0,1.0929237201930677,7.985268944146566,29,0.059044760253149024,4,0,0.1004747461820352,0,140
0,0,0.2857807444460051,0,1.1961610332037222,7.127445412312646,22,0.06333157912470824,5,0,0.04299440798511789,0,140
0,0,-0.08120167492986619,0,0.8853252772291227,7.536827801138205,18,0.05646094004329017,6,0,0.364521301711613,0,140
0,0,-0.12013291850695185,0,0.8667341908455067,7.238275127890703,21,0.0,0,0,0.0,0,140
0,0,-0.060529210562384694,0,0.9421536983482726,6.430991809859695,20,0.005252477224873896,1,0,0.198939619544229,1,140
0,3,-0.07806899693481861,0,0.9185905870291197,5.837331166536382,21,0.03289100953397296,2,0,0.7099999111144216,0,140
3,1,-0.7959386253165973,0,0.16585433201455144,0.0,0,0.5065267197459877,3,0,0.15779735781209367,1,140
1,1,-0.08612134410977557,1,0.669610272983539,3.7386123231846566,12,0.1028305079326145,4,0,0.4477568350137825,0,140
1,0,0.2755265231947781,2,0.988115139438976,1.7962252677034793,6,0.1105120270444369,5,0,0.2169766379100163,0,140
0,1,0.3359978915250439,3,1.0728626974879356,4.933225216646977,16,0.03108237500372483,6,0,0.2542487008383507,1,140
1,2,-0.039434924838752994,0,0.7235716809520713,4.874832084686656,12,0.13893589514516644,0,0,0.3429456161494939,0,140
2,2,-0.1264903842133419,1,0.5975124403620728,1.0557664357475849,3,0.29887968443809576,1,0,0.5422023062022772,0,140
2,3,-0.3241364320339287,2,0.4861980142109903,3.72656788779969,12,0.3008282047859576,2,1,0.3280930612478308,0,140
3,3,-0.44418589577860146,3,0.32946609871180776,0.728357114225993,2,0.5521029139367105,3,0,0.717285888535754,0,140
3,3,-0.21317242680078496,4,0.4287497595441905,1.1181663137621873,3,0.5274062832496117,4,0,0.11690461157667181,0,140
3,0,-0.4166600764219702,5,0.09643952233425636,1.2608110290640493,3,0.49521255557740124,5,0,0.2375763985723963,1,140
0,0,0.545620403490868,6,0.9332935705235317,7.144415782066558,17,0.02339564884993179,6,0,0.5690131415263577,0,140
0,0,0.5859766609190169,0,1.0408060539839723,5.33004938959755,16,0.04220603935542076,0,0,0.42604378619778266,0,140
0,0,0.37262847830517276,0,0.9383794793247244,8.856195301781902,29,0.01984086309826861,1,0,0.1597776795200657,1,140
0,2,0.43412070256419044,0,1.1216543797063254,2.7310570270745513,10,0.015835368622131904,2,0,0.2720329822498172,0,140
2,1,-0.23909979176663443,0,0.5870148094079275,1.069870540770415,4,0.3167793792948921,3,0,0.30130767649683227,0,140
1,3,-0.2705601839671167,1,0.6536694746221795,2.94917227338998,8,0.17883689714577028,4,0,0.3205513740885817,0,140
3,1,-0.7446580493388014,2,0.12364679007022454,0.7494785696233484,1,0.4954561509649257,5,0,0.08248769129865352,0,140
1,2,-0.011451791210947415,3,0.6734211954153289,2.8371974830880946,9,0.1298061991919759,6,0,0.17825305482345838,1,140
2,1,-0.15142916255197542,4,0.48045216729242174,2.832036240781724,10,0.3225184402073372,0,0,0.1316607760690674,0,140
1,1,0.12404823910030827,5,0.6276891264619247,2.2388566705385307,6,0.11590726746784982,1,0,0.23523763846304835,0,140
1,1,0.21850583818585267,6,0.7302815889582686,2.2524249533946366,8,0.14450191491566144,2,0,0.2493681730680144,0,140
1,2,0.12532899771423245,7,0.6524271713538662,4.922048369852063,18,0.123119891636429,3,0,0.28020662032403226,0,140
2,1,0.0006173251759653553,8,0.6334715750723273,0.9225368673316519,1,0.34374449105868277,4,0,0.1411185015112115,1,140
1,0,0.04748069735160654,9,0.6723450231793682,4.853834613819197,16,0.15993873788065782,5,0,0.4356323953965612,0,140
0,0,0.4746786910544514,10,1.1379215880596023,4.611080943259586,11,0.060358429256733154,6,0,0.3631087643023982,0,140
0,0,0.10541943870232162,0,0.8707088280270081,4.307733349471397,11,0.05673798168962732,0,0,0.4739888789632566,0,140
0,0,0.21133230353729848,0,1.0047071406757329,5.026581822967224,18,0.09625953075618933,1,0,0.40844556913485913,0,140
0,0,-0.06750041547067653,0,0.7963304155321314,7.544521905283641,20,0.0278772892918381,2,0,0.09252384540681316,1,140
0,1,0.22644439784802872,0,1.1228469969427974,7.73719467122652,23,0.058826660336993145,3,0,0.29564442291218535,0,140
1,1,-0.12703335760513745,0,0.8594696362423171,4.212215753626228,12,0.12870944220806702,4,0,0.3561055388027117,0,140
1,2,-0.09575670793645397,1,0.8350558955475436,3.4094984182652723,13,0.1169742661678134,5,0,0.21117719081308045,0,140
2,3,-0.19168736325471158,2,0.7319946537333929,3.888476446147818,9,0.25716212223895185,6,0,0.28065079635837903,1,140
3,2,-0.6426696047743883,3,0.2264699148252481,0.9238231051825823,3,0.46513365715268407,0,0,0.4962318909704694,0,140
